ncontrato,ncat,regist,cuotamensual,opcionmoneda,,
00240,15409470,ACD-704,23.33,1,,
00221,15402462,ACD-704,23.33,1,,
00221,15403514,ACD-704,23.33,1,,
00221,15404688,ACD-704,23.33,1,,
00221,14416155,ACD-704,23.33,1,,
00221,14416819,ACD-704,23.33,1,,
00221,15401247,ACD-704,23.33,1,,
00221,14412560,ACD-704,23.33,1,,
00221,14413392,ACD-704,23.33,1,,
00221,14414611,ACD-704,23.33,1,,
00201,14409630,ACD-704,10.83,2,,
00221,14410957,ACD-704,23.33,1,,
00221,14411648,ACD-704,23.33,1,,
00201,14405626,ACD-704,10.83,2,,
00201,14407185,ACD-704,10.83,2,,
00201,14408523,ACD-704,10.83,2,,
00201,13408498,ACD-704,10.83,2,,
00201,14403319,ACD-704,10.83,2,,
00201,14404744,ACD-704,10.83,2,,
00190,13408780,F8H-240,31.5,1,,
00221,15403506,A9O-712,23.33,1,,
00221,15404678,A9O-712,23.33,1,,
00221,14416808,A9O-712,23.33,1,,
00221,15401237,A9O-712,23.33,1,,
00221,15402452,A9O-712,23.33,1,,
00221,14413378,A9O-712,23.33,1,,
00221,14414598,A9O-712,23.33,1,,
00221,14416144,A9O-712,23.33,1,,
00221,14409914,A9O-712,23.33,1,,
00221,14411633,A9O-712,23.33,1,,
00221,14412545,A9O-712,23.33,1,,
00195,14406582,A9O-712,27,1,,
00195,14407689,A9O-712,27,1,,
00221,14408876,A9O-712,23.33,1,,
00195,13408834,A9O-712,27,1,,
00195,14403477,A9O-712,27,1,,
00195,14404818,A9O-712,27,1,,
00217,14409480,A5K-757,27,1,,
00217,14411470,A5K-757,27,1,,
00217,14412353,A5K-757,27,1,,
00217,14406131,A5K-757,27,1,,
00217,14407635,A5K-757,27,1,,
00217,14408698,A5K-757,27,1,,
00190,13408835,A5K-757,27,1,,
00190,14403411,A5K-757,27,1,,
00217,14404944,A5K-757,31.5,1,,
00238,15408421,B1V-751,31.5,1,,
00238,15403344,B1V-751,31.5,1,,
00238,15404914,B1V-751,31.5,1,,
00238,15405865,B1V-751,31.5,1,,
00219,15400152,B1V-751,31.5,1,,
00219,15401740,B1V-751,31.5,1,,
00238,15402688,B1V-751,31.5,1,,
00219,14413837,B1V-751,31.5,1,,
00219,14415134,B1V-751,31.5,1,,
00219,14416352,B1V-751,31.5,1,,
00219,14410676,B1V-751,31.5,1,,
00219,14411846,B1V-751,31.5,1,,
00219,14412674,B1V-751,31.5,1,,
00219,14406774,B1V-751,31.5,1,,
00219,14407808,B1V-751,31.5,1,,
00219,14408977,B1V-751,31.5,1,,
00191,13408992,B1V-751,27,1,,
00191,14404220,B1V-751,31.5,1,,
00219,14405380,B1V-751,31.5,1,,
00238,15405874,RP-8843,81,1,,
00219,14412693,RP-8843,72,1,,
00219,14416363,RP-8843,81,1,,
00238,15401991,RP-8843,81,1,,
00191,13408993,RP-8843,54,1,,
00219,14405385,RP-8843,81,1,,
00219,14410686,RP-8843,54,1,,
00210,14402201,A3T-703,41.67,1,,
00210,14403844,A3T-703,41.67,1,,
00210,14402202,A4N-781,30.84,1,,
00210,14403845,A4N-781,30.8,1,,
00210,14402203,A5D-796,30.84,1,,
00210,14403846,A5D-796,30.8,1,,
00210,14402204,A5O-729,30.84,1,,
00210,14403847,A5O-729,30.8,1,,
00210,14402205,A5Z-787,30.84,1,,
00210,14403848,A5Z-787,30.8,1,,
00210,14402206,A7I-702,30.84,1,,
00210,14403849,A7I-702,30.8,1,,
00210,14402207,B1G-779,41.67,1,,
00210,14403850,B1G-779,41.67,1,,
00210,14402208,B2F-712,30.84,1,,
00210,14403851,B2F-712,30.8,1,,
00210,14402209,B3T-722,30.84,1,,
00210,14403852,B3T-722,30.8,1,,
00210,14402210,B3V-745,30.84,1,,
00210,14403853,B3V-745,30.8,1,,
00210,14402211,B4E-716,30.84,1,,
00210,14403854,B4E-716,30.8,1,,
00210,14402212,B4L-730,30.84,1,,
00210,14403855,B4L-730,30.8,1,,
00210,14402213,B4X-752,30.84,1,,
00210,14403856,B4X-752,30.8,1,,
00210,14402214,C2O-743,30.84,1,,
00210,14403857,C2O-743,30.8,1,,
00210,14402215,C3A-518,30.84,1,,
00210,14403858,C3A-518,30.8,1,,
00210,14402216,C3A-519,30.84,1,,
00210,14403859,C3A-519,30.8,1,,
00210,14402217,D4T-210,30.84,1,,
00210,14402218,F8A-751,30.84,1,,
00210,14403860,F8A-751,30.8,1,,
00210,14402219,UD-2590,30.84,1,,
00210,14403861,UD-2590,30.8,1,,
00210,14402220,UI-3007,30.84,1,,
00210,14403862,UI-3007,30.8,1,,
00210,14402221,UI-7338,30.84,1,,
00210,14403863,UI-7338,30.8,1,,
00210,14402222,UO-2199,30.84,1,,
00210,14403864,UO-2199,30.8,1,,
00210,14402223,UO-2634,30.84,1,,
00210,14403865,UO-2634,30.8,1,,
00210,14402224,UO-4121,30.84,1,,
00210,14403866,UO-4121,30.8,1,,
00210,14402225,UO-4588,30.84,1,,
00210,14403867,UO-4588,30.8,1,,
00210,14402226,UO-8176,30.84,1,,
00210,14402227,UQ-5270,30.84,1,,
00210,14403868,UQ-5270,30.8,1,,
00210,14402228,VG-1899,30.84,1,,
00210,14403869,VG-1899,30.8,1,,
00210,14402229,VG-2835,30.84,1,,
00210,14403870,VG-2835,30.8,1,,
00210,14402230,VG-5468,30.84,1,,
00210,14403871,VG-5468,30.8,1,,
00210,14402231,VI-1663,30.84,1,,
00210,14403872,VI-1663,30.8,1,,
00210,14402232,VI-2509,41.67,1,,
00210,14403873,VI-2509,41.67,1,,
00210,14402233,VI-3128,30.84,1,,
00210,14403874,VI-3128,30.8,1,,
00211,14402234,A1A-710,41.67,1,,
00211,14403876,A1A-710,41.67,1,,
00211,14402235,A3N-755,30.83,1,,
00211,14403877,A3N-755,30.83,1,,
00211,14402236,A3S-797,41.67,1,,
00211,14403878,A3S-797,41.67,1,,
00211,14402237,A3S-798,41.67,1,,
00211,14403879,A3S-798,41.67,1,,
00211,14402238,A3S-799,41.67,1,,
00211,14403880,A3S-799,41.67,1,,
00211,14404934,A3S-799,15,1,,
00211,14402239,A3T-700,41.67,1,,
00211,14403881,A3T-700,41.67,1,,
00211,14402240,A3T-701,41.67,1,,
00211,14403882,A3T-701,41.67,1,,
00211,14402241,A3T-702,41.67,1,,
00211,14403883,A3T-702,41.67,1,,
00211,14402242,A3U-705,41.67,1,,
00211,14402243,A3U-717,41.67,1,,
00211,14403884,A3U-717,41.67,1,,
00211,14402244,A4L-780,30.83,1,,
00211,14403885,A4L-780,30.83,1,,
00211,14402245,A4N-723,41.67,1,,
00211,14403886,A4N-723,41.67,1,,
00211,14402246,A4R-793,41.67,1,,
00211,14403887,A4R-793,41.67,1,,
00211,14402247,A4X-730,30.83,1,,
00211,14403888,A4X-730,30.83,1,,
00211,14402248,A5G-785,41.67,1,,
00211,14403889,A5G-785,41.67,1,,
00211,14402249,A5K-968,41.67,1,,
00211,14403890,A5K-968,41.67,1,,
00211,14402250,A5K-969,41.67,1,,
00211,14403891,A5K-969,41.67,1,,
00211,14402251,A5L-950,41.67,1,,
00211,14403892,A5L-950,41.67,1,,
00211,14402252,A5L-951,41.67,1,,
00211,14403893,A5L-951,41.67,1,,
00211,14402253,A5L-952,41.67,1,,
00211,14403894,A5L-952,41.67,1,,
00211,14402254,A5L-953,41.67,1,,
00211,14403895,A5L-953,41.67,1,,
00211,14402255,A5L-954,41.67,1,,
00211,14403896,A5L-954,41.67,1,,
00211,14402256,A5L-955,41.67,1,,
00211,14403897,A5L-955,41.67,1,,
00211,14402257,A5M-760,30.83,1,,
00211,14403898,A5M-760,30.83,1,,
00211,14402258,A5Y-705,30.83,1,,
00211,14403899,A5Y-705,30.83,1,,
00211,14402259,A6I-769,30.83,1,,
00211,14403900,A6I-769,30.83,1,,
00211,14402260,A6T-750,30.83,1,,
00211,14403901,A6T-750,30.83,1,,
00211,14402261,A7L-747,30.83,1,,
00211,14403902,A7L-747,30.83,1,,
00211,14402262,B2S-762,41.67,1,,
00211,14403903,B2S-762,41.67,1,,
00211,14402263,B2S-764,41.67,1,,
00211,14403904,B2S-764,41.67,1,,
00211,14402264,B2S-772,41.67,1,,
00211,14403905,B2S-772,41.67,1,,
00211,14402265,B2S-775,41.67,1,,
00211,14403906,B2S-775,41.67,1,,
00211,14402266,B2S-776,41.67,1,,
00211,14403907,B2S-776,41.67,1,,
00211,14402267,B2S-785,41.67,1,,
00211,14403908,B2S-785,41.67,1,,
00211,14402268,B2S-799,41.67,1,,
00211,14403909,B2S-799,41.67,1,,
00211,14402269,B2T-701,41.67,1,,
00211,14403910,B2T-701,41.67,1,,
00211,14402270,B2T-718,41.67,1,,
00211,14403911,B2T-718,41.67,1,,
00211,14402271,B2T-719,41.67,1,,
00211,14403912,B2T-719,41.67,1,,
00211,14402272,B2T-721,41.67,1,,
00211,14403913,B2T-721,41.67,1,,
00211,14402273,B2T-733,41.67,1,,
00211,14403914,B2T-733,41.67,1,,
00211,14402274,B2T-734,41.67,1,,
00211,14403915,B2T-734,41.67,1,,
00211,14402275,B2T-735,41.67,1,,
00211,14403916,B2T-735,41.67,1,,
00211,14402276,B2U-702,41.67,1,,
00211,14403917,B2U-702,41.67,1,,
00211,14402277,B2U-703,41.67,1,,
00211,14403918,B2U-703,41.67,1,,
00211,14404933,B2U-703,15,1,,
00211,14402278,B2U-705,41.67,1,,
00211,14403919,B2U-705,41.67,1,,
00211,14402279,B2U-719,41.67,1,,
00211,14403920,B2U-719,41.67,1,,
00211,14402280,B2U-720,41.67,1,,
00211,14403921,B2U-720,41.67,1,,
00211,14402281,B2U-733,41.67,1,,
00211,14403922,B2U-733,41.67,1,,
00211,14402282,B2Z-717,41.67,1,,
00211,14403149,B2Z-717,15,1,,
00211,14403923,B2Z-717,41.67,1,,
00211,14402283,B2Z-777,41.67,1,,
00211,14403924,B2Z-777,41.67,1,,
00211,14402284,B3A-776,41.67,1,,
00211,14403925,B3A-776,41.67,1,,
00211,14402285,B3B-755,41.67,1,,
00211,14403926,B3B-755,41.67,1,,
00211,14402286,B3D-788,41.67,1,,
00211,14403927,B3D-788,41.67,1,,
00211,14402287,B3E-735,41.67,1,,
00211,14403928,B3E-735,41.67,1,,
00211,14402288,B3E-770,41.67,1,,
00211,14403929,B3E-770,41.67,1,,
00211,14402289,B3G-743,41.67,1,,
00211,14403930,B3G-743,41.67,1,,
00211,14402290,B3G-772,41.67,1,,
00211,14403931,B3G-772,41.67,1,,
00211,14402291,B3J-752,30.83,1,,
00211,14404424,B3J-752,30.83,1,,
00211,14402292,B3M-779,30.83,1,,
00211,14403932,B3M-779,30.83,1,,
00211,14402293,B3Q-740,30.83,1,,
00211,14403933,B3Q-740,30.83,1,,
00211,14402311,B3Q-775,30.83,1,,
00211,14403934,B3Q-775,30.83,1,,
00211,14402295,B6A-764,41.67,1,,
00211,14403935,B6A-764,41.67,1,,
00211,14402296,B9A-964,41.67,1,,
00211,14403936,B9A-964,41.67,1,,
00211,14402297,C1M-723,30.83,1,,
00211,14402298,D4U-215,41.67,1,,
00211,14403937,D4U-215,41.67,1,,
00211,14402299,D4X-392,41.67,1,,
00211,14403938,D4X-392,41.67,1,,
00211,14402300,D4X-393,41.67,1,,
00211,14403939,D4X-393,41.67,1,,
00211,14402301,D4X-395,30.83,1,,
00211,14403940,D4X-395,30.83,1,,
00211,14402302,UH-3570,30.83,1,,
00211,14403941,UH-3570,30.83,1,,
00211,14402303,UO-7753,30.83,1,,
00211,14403942,UO-7753,30.83,1,,
00211,14402304,UO-8035,30.83,1,,
00211,14403943,UO-8035,30.83,1,,
00211,14402305,UQ-4273,30.83,1,,
00211,14403944,UQ-4273,30.83,1,,
00211,14402306,UQ-5230,30.83,1,,
00211,14403945,UQ-5230,30.83,1,,
00211,14402307,UQ-9601,30.83,1,,
00211,14403946,UQ-9601,30.83,1,,
00211,14402308,VG-3049,30.83,1,,
00211,14403947,VG-3049,30.83,1,,
00211,14402309,VG-6087,30.83,1,,
00211,14403948,VG-6087,30.83,1,,
00211,14402310,VG-7385,30.83,1,,
00211,14403949,VG-7385,30.83,1,,
00212,14402312,A0M-719,30.83,1,,
00212,14403951,A0M-719,30.83,1,,
00212,14402313,A1O-700,41.67,1,,
00212,14403952,A1O-700,41.67,1,,
00212,14402314,A1R-772,30.83,1,,
00212,14403953,A1R-772,30.83,1,,
00212,14402315,A2L-757,30.83,1,,
00212,14403954,A2L-757,30.83,1,,
00212,14402316,A3D-758,30.83,1,,
00212,14403955,A3D-758,30.83,1,,
00212,14402317,A3N-731,30.83,1,,
00212,14403956,A3N-731,30.83,1,,
00212,14402318,A3P-731,30.83,1,,
00212,14403957,A3P-731,30.83,1,,
00212,14402319,A4K-701,30.83,1,,
00212,14403958,A4K-701,30.83,1,,
00212,14402320,A4Q-706,30.83,1,,
00212,14402321,A5N-715,30.83,1,,
00212,14403959,A5N-715,30.83,1,,
00212,14402322,A5Q-759,30.83,1,,
00212,14403960,A5Q-759,30.83,1,,
00212,14402323,A5X-743,30.83,1,,
00212,14403961,A5X-743,30.83,1,,
00212,14402324,A9C-702,30.83,1,,
00212,14403962,A9C-702,30.83,1,,
00212,14402325,B0I-775,30.83,1,,
00212,14403963,B0I-775,30.83,1,,
00212,14402326,B0N-749,30.83,1,,
00212,14403964,B0N-749,30.83,1,,
00212,14402327,B0U-746,30.83,1,,
00212,14403965,B0U-746,30.83,1,,
00212,14402328,B3O-771,30.83,1,,
00212,14403966,B3O-771,30.83,1,,
00212,14402329,B3S-748,30.83,1,,
00212,14403967,B3S-748,30.83,1,,
00212,14402330,B5O-782,30.83,1,,
00212,14403968,B5O-782,30.83,1,,
00212,14402331,B5T-776,30.83,1,,
00212,14403969,B5T-776,30.83,1,,
00212,14402332,B8S-742,30.83,1,,
00212,14403970,B8S-742,30.83,1,,
00212,14402333,B8U-736,30.83,1,,
00212,14403971,B8U-736,30.83,1,,
00212,14402334,C1D-756,30.83,1,,
00212,14403972,C1D-756,30.83,1,,
00212,14402335,C1E-704,30.83,1,,
00212,14403973,C1E-704,30.83,1,,
00212,14402336,C2C-714,30.83,1,,
00212,14403974,C2C-714,30.83,1,,
00212,14402337,C2O-787,30.83,1,,
00212,14403975,C2O-787,30.83,1,,
00212,14402338,C5C-793,30.83,1,,
00212,14403976,C5C-793,30.83,1,,
00212,14402339,C7B-713,30.83,1,,
00212,14403977,C7B-713,30.83,1,,
00212,14402340,D2P-791,30.83,1,,
00212,14403978,D2P-791,30.83,1,,
00212,14402341,D3O-725,30.83,1,,
00212,14403979,D3O-725,30.83,1,,
00212,14402342,D9N-893,30.83,1,,
00212,14403980,D9N-893,30.83,1,,
00212,14402343,F3U-738,30.83,1,,
00212,14403981,F3U-738,30.83,1,,
00212,14402344,L1B-776,30.83,1,,
00212,14403982,L1B-776,30.83,1,,
00212,14402345,P1P-732,41.67,1,,
00212,14403983,P1P-732,41.67,1,,
00212,14402346,P2Q-702,30.83,1,,
00212,14403984,P2Q-702,30.83,1,,
00212,14402347,UB-2167,30.83,1,,
00212,14403985,UB-2167,30.83,1,,
00212,14402348,UK-2469,30.83,1,,
00212,14403986,UK-2469,30.83,1,,
00212,14402349,V2A-790,30.83,1,,
00212,14403987,V2A-790,30.83,1,,
00212,14402350,V4U-749,30.83,1,,
00212,14403988,V4U-749,30.83,1,,
00212,14402351,W2W-715,30.83,1,,
00212,14402352,W2F-773,30.83,1,,
00212,14403989,W2F-773,30.83,1,,
00212,14402353,B2A-717,30.83,1,,
00212,14403990,B2A-717,30.83,1,,
00213,14402354,A0E-726,30.83,1,,
00213,14403991,A0E-726,30.83,1,,
00213,14402355,A0M-736,30.83,1,,
00213,14403992,A0M-736,30.83,1,,
00213,14402450,A0T-790,30.83,1,,
00213,14403993,A0T-790,30.83,1,,
00213,14402356,A0V-713,30.83,1,,
00213,14403994,A0V-713,30.83,1,,
00213,14402357,A0V-793,30.83,1,,
00213,14403995,A0V-793,30.83,1,,
00213,14402358,A1A-722,41.67,1,,
00213,14403996,A1A-722,41.67,1,,
00213,14402359,A1L-734,30.83,1,,
00213,14403997,A1L-734,30.83,1,,
00213,14402360,A1N-760,30.83,1,,
00213,14403998,A1N-760,30.83,1,,
00213,14402361,A2E-798,30.83,1,,
00213,14403999,A2E-798,30.83,1,,
00213,14402362,A2F-714,30.83,1,,
00213,14404000,A2F-714,30.83,1,,
00213,14402363,A2F-742,30.83,1,,
00213,14404001,A2F-742,30.83,1,,
00213,14402364,A2H-776,30.83,1,,
00213,14404002,A2H-776,30.83,1,,
00213,14402365,A2H-791,30.83,1,,
00213,14404003,A2H-791,30.83,1,,
00213,14402366,A2I-714,30.83,1,,
00213,14404004,A2I-714,30.83,1,,
00213,14402367,A2N-728,30.83,1,,
00213,14404005,A2N-728,30.83,1,,
00213,14402368,A2S-752,30.83,1,,
00213,14404006,A2S-752,30.83,1,,
00213,14402369,A2Y-714,30.83,1,,
00213,14404007,A2Y-714,30.83,1,,
00213,14402370,A3E-716,30.83,1,,
00213,14404008,A3E-716,30.83,1,,
00213,14402371,A3H-736,30.83,1,,
00213,14404009,A3H-736,30.83,1,,
00213,14402372,A3J-705,30.83,1,,
00213,14404010,A3J-705,30.83,1,,
00213,14402373,A3J-754,41.67,1,,
00213,14404011,A3J-754,41.67,1,,
00213,14402374,A3J-755,30.83,1,,
00213,14404012,A3J-755,30.83,1,,
00268,201751149,A3J-755,23.33,1,,
00213,14402375,A3Q-707,30.83,1,,
00213,14404013,A3Q-707,30.83,1,,
00213,14402376,A4E-706,30.83,1,,
00213,14404014,A4E-706,30.83,1,,
00213,14402377,A4O-751,30.83,1,,
00213,14404015,A4O-751,30.83,1,,
00213,14402378,A4T-720,30.83,1,,
00213,14404016,A4T-720,30.83,1,,
00213,14402379,A4U-714,30.83,1,,
00213,14404017,A4U-714,30.83,1,,
00213,14402380,A5C-704,30.83,1,,
00213,14404018,A5C-704,30.83,1,,
00213,14402381,A5C-786,30.83,1,,
00213,14404019,A5C-786,30.83,1,,
00213,14402382,A5D-726,30.83,1,,
00213,14402383,A5T-760,30.83,1,,
00213,14404020,A5T-760,30.83,1,,
00213,14402384,A5X-766,30.83,1,,
00213,14404021,A5X-766,30.83,1,,
00213,14402385,A6W-772,30.83,1,,
00213,14404022,A6W-772,30.83,1,,
00213,14402386,A7A-966,30.83,1,,
00213,14404023,A7A-966,30.83,1,,
00213,14402387,A7G-769,30.83,1,,
00213,14404024,A7G-769,30.83,1,,
00213,14402388,A7Z-715,30.83,1,,
00213,14404025,A7Z-715,30.83,1,,
00213,14402389,A8I-794,30.83,1,,
00213,14404026,A8I-794,30.83,1,,
00213,14402390,A8R-765,30.83,1,,
00213,14404027,A8R-765,30.83,1,,
00213,14402391,A8Z-773,30.83,1,,
00213,14404028,A8Z-773,30.83,1,,
00213,14402392,B0I-796,30.83,1,,
00213,14404029,B0I-796,30.83,1,,
00213,14402393,B0O-781,30.83,1,,
00213,14404030,B0O-781,30.83,1,,
00213,14402394,B0Y-769,30.83,1,,
00213,14402395,B1I-777,30.83,1,,
00213,14404031,B1I-777,30.83,1,,
00213,14402396,B1R-748,30.83,1,,
00213,14404032,B1R-748,30.83,1,,
00213,14402397,B1V-789,30.83,1,,
00213,14404033,B1V-789,30.83,1,,
00213,14402398,B2D-796,30.83,1,,
00213,14404034,B2D-796,30.83,1,,
00213,14402399,B2M-709,30.83,1,,
00213,14404035,B2M-709,30.83,1,,
00213,14402400,B2P-759,30.83,1,,
00213,14404036,B2P-759,30.83,1,,
00213,14402401,B3D-709,30.83,1,,
00213,14404037,B3D-709,30.83,1,,
00213,14402402,B3F-725,30.83,1,,
00213,14404038,B3F-725,30.83,1,,
00213,14402403,B3G-716,41.67,1,,
00213,14404039,B3G-716,41.67,1,,
00213,14402404,B3G-727,41.67,1,,
00213,14404040,B3G-727,41.67,1,,
00213,14402405,B3I-737,41.67,1,,
00213,14404041,B3I-737,41.67,1,,
00213,14402406,B3K-745,30.83,1,,
00213,14404042,B3K-745,30.83,1,,
00213,14402407,B3N-778,30.83,1,,
00213,14404043,B3N-778,30.83,1,,
00213,14404423,B3N-778,15,1,,
00213,14402408,B3R-739,41.67,1,,
00213,14404044,B3R-739,41.67,1,,
00213,14402409,B3V-739,30.83,1,,
00213,14404045,B3V-739,30.83,1,,
00213,14402410,B5D-759,30.83,1,,
00213,14404046,B5D-759,30.83,1,,
00213,14402411,B6N-744,30.83,1,,
00213,14404047,B6N-744,30.83,1,,
00213,14402412,B7I-754,30.83,1,,
00213,14404048,B7I-754,30.83,1,,
00213,14402413,B8C-788,30.83,1,,
00213,14404049,B8C-788,30.83,1,,
00213,14402414,C0U-707,30.83,1,,
00213,14404050,C0U-707,30.83,1,,
00213,14402415,C2M-791,30.83,1,,
00213,14404051,C2M-791,30.83,1,,
00213,14402416,C2R-747,30.83,1,,
00213,14404052,C2R-747,30.83,1,,
00213,14402417,C3A-735,30.83,1,,
00213,14404053,C3A-735,30.83,1,,
00213,14402418,C7M-137,30.83,1,,
00213,14404054,C7M-137,30.83,1,,
00213,14402419,C9Z-717,41.67,1,,
00213,14404055,C9Z-717,41.67,1,,
00213,14402420,D1V-094,30.83,1,,
00213,14404056,D1V-094,30.83,1,,
00213,14402421,D4X-390,41.67,1,,
00213,14404057,D4X-390,41.67,1,,
00213,14402422,D5W-782,30.83,1,,
00213,14404058,D5W-782,30.83,1,,
00213,14402423,D5Y-412,30.83,1,,
00213,14404059,D5Y-412,30.83,1,,
00213,14402424,D8I-771,30.83,1,,
00213,14404060,D8I-771,30.83,1,,
00213,14402425,F6G-805,30.83,1,,
00213,14404061,F6G-805,30.83,1,,
00213,14402426,H1L-788,30.83,1,,
00213,14404062,H1L-788,30.83,1,,
00213,14402427,M1E-770,30.83,1,,
00213,14404063,M1E-770,30.83,1,,
00213,14402428,M1Y-746,30.83,1,,
00213,14404064,M1Y-746,30.83,1,,
00213,14402429,P1L-710,30.83,1,,
00213,14404065,P1L-710,30.83,1,,
00213,14402430,P1N-612,30.83,1,,
00213,14404066,P1N-612,30.83,1,,
00213,14402431,T1B-790,30.83,1,,
00213,14404067,T1B-790,30.83,1,,
00213,14402432,UB-1763,30.83,1,,
00213,14404068,UB-1763,30.83,1,,
00213,14402433,UQ-9312,30.83,1,,
00213,14404069,UQ-9312,30.83,1,,
00213,14402434,VE-1406,30.83,1,,
00213,14404070,VE-1406,30.83,1,,
00213,14402435,VG-1046,30.83,1,,
00213,14404071,VG-1046,30.83,1,,
00213,14402436,VG-1411,30.83,1,,
00213,14404072,VG-1411,30.83,1,,
00213,14402437,VG-9322,30.83,1,,
00213,14404073,VG-9322,30.83,1,,
00213,14402438,VI-2420,30.83,1,,
00213,14403490,VI-2420,30.83,1,,
00213,14402439,VI-3652,30.83,1,,
00213,14404074,VI-3652,30.83,1,,
00213,14402440,VP-1915,41.67,1,,
00213,14404075,VP-1915,41.67,1,,
00213,14402441,W1M-742,30.83,1,,
00213,14402442,W1M-769,30.83,1,,
00213,14404076,W1M-769,30.83,1,,
00213,14402443,W1Q-705,30.83,1,,
00213,14404077,W1Q-705,30.83,1,,
00213,14402444,W2U-731,30.83,1,,
00213,14404078,W2U-731,30.83,1,,
00213,14404079,W4C-745,30.83,1,,
00213,14402445,W4C-745,30.83,1,,
00213,14402446,Z1P,-,746,30.83,1
00213,14404080,Z1P,-,746,30.83,1
00213,14402447,Z3U-751,30.83,1,,
00213,14404081,Z3U-751,30.83,1,,
00213,14402448,A6B-724,30.83,1,,
00213,14404082,A6B-724,30.83,1,,
00192,14401966,X2V-122,31.5,1,,
00213,14401971,B3F-750,41.67,1,,
00213,14404083,B3F-750,41.67,1,,
00211,14401972,UO-9862,30.83,1,,
00213,14403491,UO-9862,30.83,1,,
00197,14407014,A8Q-752,27,1,,
00197,14408413,A8Q-752,27,1,,
00197,14401992,A8Q-752,27,1,,
00197,14404369,A8Q-752,27,1,,
00197,14405492,A8Q-752,27,1,,
00206,14401996,RGH-180,26.7,1,,
00206,14401997,V1F-798,26.7,1,,
00206,14403359,V1F-798,26.7,1,,
00206,14404844,V1F-798,26.7,1,,
00213,14403054,D2M-752,30.83,1,,
00213,14404084,D2M-752,30.83,1,,
00253,201714791,B7J-725,30,1,,
00253,201719407,B7J-725,30,1,,
00253,201722793,B7J-725,30,1,,
00253,201703107,B7J-725,30,1,,
00253,201707155,B7J-725,30,1,,
00253,201711957,B7J-725,30,1,,
00253,16417641,B7J-725,30,1,,
00253,16420945,B7J-725,30,1,,
00253,16423872,B7J-725,30,1,,
00253,16407265,B7J-725,30,1,,
00253,16410569,B7J-725,30,1,,
00253,16414680,B7J-725,30,1,,
00234,15413072,B7J-725,30,1,,
00234,15414929,B7J-725,30,1,,
00234,15417282,B7J-725,30,1,,
00234,15408434,B7J-725,30,1,,
00234,15409726,B7J-725,30,1,,
00234,15411129,B7J-725,30,1,,
00234,15404032,B7J-725,30,1,,
00234,15405042,B7J-725,30,1,,
00234,15406202,B7J-725,30,1,,
00234,15400658,B7J-725,30,1,,
00234,15401866,B7J-725,30,1,,
00234,15402800,B7J-725,30,1,,
00215,14413859,B7J-725,28,1,,
00215,14415616,B7J-725,28,1,,
00215,14416536,B7J-725,28,1,,
00215,14410828,B7J-725,28,1,,
00215,14411922,B7J-725,28,1,,
00215,14412860,B7J-725,28,1,,
00215,14407026,B7J-725,28,1,,
00215,14407941,B7J-725,28,1,,
00215,14409196,B7J-725,28,1,,
00215,14403086,B7J-725,28,1,,
00215,14404336,B7J-725,28,1,,
00215,14405402,B7J-725,28,1,,
00213,14403089,Z3M-083,30.83,1,,
00213,14404085,Z3M-083,30.83,1,,
00215,14410829,A0Q-721,31.5,1,,
00215,14411923,A0Q-721,31.5,1,,
00215,14412861,A0Q-721,31.5,1,,
00215,14407027,A0Q-721,31.5,1,,
00215,14407943,A0Q-721,31.5,1,,
00215,14409197,A0Q-721,31.5,1,,
00215,14403198,A0Q-721,31.5,1,,
00215,14404339,A0Q-721,31.5,1,,
00215,14405404,A0Q-721,31.5,1,,
00213,14403323,A4Q-725,30.83,1,,
00213,14404086,A4Q-725,30.83,1,,
00210,14403329,UO-1098,30.83,1,,
00210,14403875,UO-1098,30.83,1,,
00221,14413387,RIS-455,23.33,1,,
00221,14414606,RIS-455,23.33,1,,
00221,14409925,RIS-455,23.33,1,,
00221,14411644,RIS-455,23.33,1,,
00221,14412555,RIS-455,23.33,1,,
00195,14406583,RIS-455,27,1,,
00195,14407690,RIS-455,27,1,,
00221,14408728,RIS-455,23.33,1,,
00195,14403365,RIS-455,27,1,,
00195,14403478,RIS-455,27,1,,
00195,14404819,RIS-455,27,1,,
00219,14412214,A9Z-708,189,1,,
00221,14411634,W1O-750,23.33,1,,
00195,14407691,W1O-750,27,1,,
00221,14408877,W1O-750,23.33,1,,
00221,14409915,W1O-750,23.33,1,,
00195,14404096,W1O-750,27,1,,
00195,14404820,W1O-750,27,1,,
00195,14406584,W1O-750,27,1,,
00192,14404224,C2I-572,31.5,1,,
00192,14404225,A2B-753,41.6,1,,
00219,15401111,A2B-753,31.5,1,,
00216,14411736,B2W-747,26,1,,
00216,14412647,B2W-747,26,1,,
00216,14407790,B2W-747,26,1,,
00216,14409081,B2W-747,26,1,,
00216,14410582,B2W-747,26,1,,
00216,14404233,B2W-747,26,1,,
00216,14405279,B2W-747,26,1,,
00216,14406672,B2W-747,26,1,,
00192,14404249,Z2J-223,31.5,1,,
00192,14404250,C4V-147,31.5,1,,
00206,14411462,A8R-780,26.7,1,,
00206,14412188,A8R-780,26.7,1,,
00206,14413254,A8R-780,26.7,1,,
00206,14407251,A8R-780,26.7,1,,
00206,14408675,A8R-780,26.7,1,,
00206,14409705,A8R-780,26.7,1,,
